"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",9995123
"9",0
"10",0
"11",0
"12",0
"13",0
"14",10001424
"15",0
"16",0
"17",0
"18",0
"19",0
"20",9998001
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",9994804
"36",0
"37",0
"38",9998172
"39",9997408
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",9998597
"49",10000387
"50",0
"51",0
"52",9996546
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",10001558
"68",0
"69",10000340
"70",0
"71",0
"72",0
"73",0
"74",0
"75",9992272
"76",0
"77",0
"78",0
"79",0
"80",0
"81",10000356
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",9999459
"96",9999678
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",10001569
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",9995914
"125",0
"126",0
"127",0
"128",10003329
"129",10003214
"130",0
"131",10003601
"132",0
"133",9998843
"134",0
"135",0
"136",10002897
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",9997346
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",10009282
"155",0
"156",0
"157",10001228
"158",0
"159",0
"160",0
"161",9998949
"162",0
"163",10003278
"164",10000521
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",10001561
"179",0
"180",10000096
