"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",9998984
"8",0
"9",10005127
"10",0
"11",9997577
"12",0
"13",0
"14",0
"15",10000344
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",10001845
"32",0
"33",0
"34",0
"35",0
"36",9999288
"37",0
"38",9996170
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",10000284
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",10003986
"66",0
"67",0
"68",0
"69",10001598
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",10000383
"87",0
"88",0
"89",0
"90",0
"91",10002946
"92",0
"93",0
"94",9997816
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",10000169
"107",0
"108",0
"109",0
"110",0
"111",10002307
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",9998840
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",9996142
"138",9999460
"139",0
"140",0
"141",0
"142",9997189
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",9995814
"153",0
"154",0
"155",10001617
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",9999767
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",9999128
"175",0
"176",0
"177",10002599
"178",0
"179",10002035
"180",10003309
