"","ndosi"
"1",10003354
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",10004083
"9",0
"10",0
"11",0
"12",0
"13",10005892
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",10007256
"21",0
"22",0
"23",0
"24",9998357
"25",0
"26",10002220
"27",0
"28",0
"29",0
"30",10005064
"31",10000474
"32",0
"33",0
"34",0
"35",0
"36",0
"37",9998031
"38",0
"39",0
"40",0
"41",0
"42",0
"43",9996957
"44",0
"45",0
"46",0
"47",0
"48",10007779
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",9999618
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",9994345
"86",0
"87",0
"88",9997828
"89",0
"90",10005247
"91",0
"92",9998732
"93",0
"94",0
"95",0
"96",0
"97",0
"98",10001922
"99",9994885
"100",0
"101",9997398
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",10000735
"125",0
"126",9995820
"127",0
"128",10001202
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",9997940
"139",0
"140",9997166
"141",0
"142",0
"143",0
"144",9998576
"145",10005624
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",10004156
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",9998363
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
