"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",9998282
"7",0
"8",10002644
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",9997735
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",9997723
"32",0
"33",0
"34",10000086
"35",0
"36",9998542
"37",0
"38",0
"39",10000258
"40",0
"41",10000349
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",10000231
"57",0
"58",0
"59",9995130
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",10001272
"76",10001187
"77",0
"78",0
"79",0
"80",0
"81",10000379
"82",9997474
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",10002173
"95",0
"96",0
"97",9998058
"98",0
"99",0
"100",0
"101",9999215
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",10000370
"109",0
"110",0
"111",0
"112",0
"113",10005906
"114",0
"115",0
"116",0
"117",0
"118",0
"119",10001266
"120",0
"121",0
"122",0
"123",0
"124",10001940
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",10004261
"132",10003359
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",10003479
"146",0
"147",0
"148",0
"149",9999236
"150",0
"151",0
"152",0
"153",0
"154",0
"155",10000900
"156",0
"157",0
"158",0
"159",0
"160",10000785
"161",0
"162",0
"163",0
"164",10001896
"165",9996951
"166",0
"167",0
"168",0
"169",9999780
"170",10002697
"171",0
"172",0
"173",0
"174",0
"175",10006258
"176",0
"177",0
"178",10000167
"179",0
"180",0
