"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",10001515
"14",0
"15",0
"16",0
"17",10003682
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",9992680
"29",0
"30",0
"31",0
"32",0
"33",0
"34",9998050
"35",0
"36",0
"37",0
"38",9996665
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",10000030
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",10002421
"55",9999971
"56",0
"57",0
"58",0
"59",0
"60",0
"61",10002675
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",10003488
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",9996850
"91",10001635
"92",0
"93",0
"94",9998859
"95",0
"96",0
"97",0
"98",0
"99",9998410
"100",9996658
"101",0
"102",0
"103",9999311
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",10001938
"115",10004544
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",9998678
"131",0
"132",0
"133",0
"134",0
"135",0
"136",9994897
"137",0
"138",0
"139",0
"140",0
"141",10000485
"142",0
"143",0
"144",0
"145",0
"146",0
"147",9996818
"148",9994022
"149",0
"150",0
"151",0
"152",0
"153",9999704
"154",0
"155",10003517
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",9995555
"170",0
"171",0
"172",10002334
"173",10000535
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
