"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",10001610
"23",9999785
"24",0
"25",0
"26",0
"27",0
"28",0
"29",10002535
"30",0
"31",0
"32",0
"33",0
"34",0
"35",9997995
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",9999562
"51",0
"52",0
"53",10001218
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",9996900
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",9997369
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",9999692
"92",0
"93",0
"94",0
"95",0
"96",10003320
"97",0
"98",9999638
"99",10006573
"100",0
"101",0
"102",0
"103",0
"104",10000427
"105",0
"106",9994847
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",9997680
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",10000570
"128",0
"129",10002352
"130",0
"131",10008723
"132",10002361
"133",9997615
"134",0
"135",0
"136",10000108
"137",0
"138",0
"139",0
"140",0
"141",0
"142",9999858
"143",10004111
"144",0
"145",0
"146",0
"147",10000146
"148",0
"149",0
"150",0
"151",0
"152",0
"153",10004012
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",10003601
"173",0
"174",0
"175",0
"176",10001369
"177",0
"178",0
"179",0
"180",0
