"","ndosi"
"1",9998929
"2",0
"3",0
"4",10003125
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",9999106
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",9998120
"22",0
"23",0
"24",0
"25",10000992
"26",0
"27",0
"28",0
"29",0
"30",10001968
"31",0
"32",0
"33",0
"34",0
"35",9997747
"36",0
"37",0
"38",0
"39",0
"40",0
"41",9998562
"42",0
"43",0
"44",0
"45",0
"46",10002565
"47",0
"48",0
"49",0
"50",0
"51",10000302
"52",0
"53",0
"54",0
"55",0
"56",0
"57",9998200
"58",0
"59",0
"60",10001559
"61",9998201
"62",0
"63",0
"64",0
"65",0
"66",9995825
"67",0
"68",9998870
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",10003788
"76",0
"77",0
"78",9998412
"79",9996730
"80",0
"81",0
"82",0
"83",0
"84",0
"85",10001981
"86",0
"87",0
"88",0
"89",0
"90",0
"91",10000344
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",10004274
"121",0
"122",9999955
"123",0
"124",0
"125",0
"126",0
"127",0
"128",9999010
"129",10002894
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",9996946
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",9995935
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
