"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",9998710
"11",9998745
"12",0
"13",10001878
"14",0
"15",0
"16",0
"17",0
"18",0
"19",10004690
"20",9996992
"21",0
"22",0
"23",0
"24",0
"25",0
"26",10000919
"27",0
"28",0
"29",9997409
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",10000431
"49",0
"50",0
"51",10004749
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",10001934
"67",0
"68",9999681
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",9998993
"85",0
"86",0
"87",9999209
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",9995810
"101",0
"102",0
"103",0
"104",0
"105",0
"106",10001354
"107",10000758
"108",0
"109",0
"110",0
"111",0
"112",10004670
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",9996034
"122",0
"123",0
"124",9998739
"125",0
"126",9997060
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",10002580
"135",0
"136",0
"137",0
"138",0
"139",9999564
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",9999285
"147",9998888
"148",9998012
"149",0
"150",9994952
"151",0
"152",0
"153",0
"154",9994595
"155",0
"156",0
"157",0
"158",10002261
"159",0
"160",0
"161",0
"162",0
"163",0
"164",9998853
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",10000130
"175",0
"176",10000209
"177",0
"178",0
"179",0
"180",0
