"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",9998165
"7",0
"8",9992361
"9",0
"10",10001790
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",10002119
"18",0
"19",0
"20",9999979
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",9997840
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",9996614
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",9994797
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",9999334
"85",0
"86",10001205
"87",0
"88",0
"89",0
"90",0
"91",0
"92",10003639
"93",0
"94",0
"95",0
"96",0
"97",0
"98",9996806
"99",0
"100",10005964
"101",0
"102",0
"103",0
"104",9996347
"105",0
"106",0
"107",0
"108",0
"109",9998073
"110",10000178
"111",0
"112",0
"113",0
"114",0
"115",0
"116",9995596
"117",0
"118",0
"119",0
"120",9999914
"121",0
"122",9998157
"123",0
"124",0
"125",0
"126",9996511
"127",0
"128",0
"129",0
"130",0
"131",0
"132",9996522
"133",0
"134",10002390
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",9999722
"151",9998431
"152",0
"153",0
"154",0
"155",9995853
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",10005126
"165",0
"166",0
"167",0
"168",0
"169",9999222
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
