"","ndosi"
"1",0
"2",0
"3",0
"4",9996862
"5",0
"6",10001179
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",9999229
"15",9997818
"16",0
"17",0
"18",0
"19",0
"20",0
"21",9999188
"22",0
"23",0
"24",9998956
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",9999174
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",10003097
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",9998595
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",9999722
"66",0
"67",0
"68",0
"69",10001381
"70",0
"71",9999678
"72",0
"73",0
"74",9996676
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",9995861
"84",9997406
"85",10000062
"86",0
"87",0
"88",0
"89",0
"90",0
"91",9998947
"92",10003704
"93",0
"94",0
"95",9999555
"96",0
"97",10001796
"98",0
"99",0
"100",9992494
"101",0
"102",0
"103",0
"104",9998834
"105",0
"106",0
"107",0
"108",0
"109",0
"110",10001458
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",10001741
"120",0
"121",0
"122",10003727
"123",0
"124",0
"125",0
"126",0
"127",0
"128",9999035
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",9997797
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",9998531
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",10000667
"158",9999592
"159",10005989
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",10001914
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",9995718
"178",0
"179",10007713
"180",0
