"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",10002008
"8",0
"9",0
"10",0
"11",0
"12",0
"13",9999725
"14",0
"15",9999979
"16",10000283
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",10000754
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",10001774
"39",0
"40",0
"41",0
"42",0
"43",0
"44",10000124
"45",10004049
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",10001034
"53",9998445
"54",0
"55",0
"56",0
"57",10001101
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",10000335
"65",0
"66",0
"67",9995795
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",9996476
"81",0
"82",0
"83",10001034
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",10004160
"91",0
"92",10001153
"93",0
"94",0
"95",0
"96",0
"97",0
"98",10003884
"99",0
"100",0
"101",0
"102",0
"103",9998577
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",10002182
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",10000420
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",10003440
"166",0
"167",10000376
"168",0
"169",0
"170",0
"171",10000642
"172",0
"173",0
"174",0
"175",0
"176",10004186
"177",0
"178",0
"179",0
"180",10000747
