"","ndosi"
"1",0
"2",0
"3",10001467
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",9999534
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",9999151
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",9999567
"31",0
"32",9999007
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",10002606
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",10001599
"53",9999537
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",9999255
"69",0
"70",0
"71",0
"72",9999662
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",10001108
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",9995261
"93",0
"94",10003291
"95",0
"96",0
"97",9998709
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",9999856
"106",0
"107",0
"108",0
"109",9996506
"110",9991866
"111",10000778
"112",0
"113",10004308
"114",0
"115",0
"116",0
"117",0
"118",0
"119",10000082
"120",0
"121",0
"122",0
"123",0
"124",9997278
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",9999237
"133",9998000
"134",0
"135",0
"136",0
"137",0
"138",9995581
"139",0
"140",0
"141",0
"142",10001820
"143",0
"144",0
"145",0
"146",9998207
"147",0
"148",0
"149",0
"150",0
"151",9994994
"152",0
"153",10002240
"154",9996145
"155",0
"156",10002902
"157",10004203
"158",0
"159",10001829
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",9998345
"167",10001412
"168",10000304
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",10001409
"177",0
"178",0
"179",0
"180",0
