"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",10006400
"17",0
"18",0
"19",0
"20",0
"21",10000727
"22",9994672
"23",0
"24",9999731
"25",0
"26",0
"27",0
"28",0
"29",10002986
"30",0
"31",9999948
"32",0
"33",0
"34",9999077
"35",9996554
"36",10000446
"37",0
"38",0
"39",0
"40",0
"41",0
"42",9997016
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",10000657
"52",0
"53",0
"54",10000094
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",10004390
"66",9996379
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",9999519
"76",0
"77",0
"78",10002979
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",9998827
"96",0
"97",0
"98",10002599
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",10002317
"110",10002449
"111",9999406
"112",0
"113",0
"114",0
"115",9997434
"116",0
"117",10001429
"118",0
"119",0
"120",0
"121",0
"122",9999125
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",9998994
"131",0
"132",0
"133",0
"134",0
"135",0
"136",10001419
"137",0
"138",9999324
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",9998608
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",9992535
"156",0
"157",10003470
"158",0
"159",0
"160",0
"161",9992890
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",9991973
"169",0
"170",9999155
"171",0
"172",10002158
"173",0
"174",9998770
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
