"","ndosi"
"1",0
"2",0
"3",10000445
"4",0
"5",10005492
"6",0
"7",0
"8",0
"9",10002521
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",9997528
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",9997800
"29",0
"30",0
"31",0
"32",9997518
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",10002712
"42",10001705
"43",0
"44",0
"45",10001029
"46",10000747
"47",0
"48",0
"49",10001500
"50",0
"51",0
"52",0
"53",10004209
"54",0
"55",0
"56",0
"57",0
"58",0
"59",9995058
"60",10000003
"61",0
"62",0
"63",0
"64",0
"65",9998210
"66",10003649
"67",0
"68",9996546
"69",0
"70",0
"71",10003989
"72",0
"73",0
"74",0
"75",0
"76",0
"77",9998387
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",9997821
"93",9997093
"94",0
"95",0
"96",10001821
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",9999788
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",9997901
"137",0
"138",0
"139",0
"140",0
"141",0
"142",10004654
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",10005921
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",9996396
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",10000439
"176",0
"177",0
"178",10000179
"179",9996659
"180",0
