"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",10001001
"12",0
"13",0
"14",0
"15",0
"16",9997487
"17",0
"18",0
"19",0
"20",0
"21",0
"22",9997230
"23",0
"24",0
"25",0
"26",0
"27",0
"28",10004809
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",10000219
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",9998392
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",9998465
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",9998483
"73",0
"74",0
"75",0
"76",0
"77",0
"78",10001594
"79",10004080
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",9995890
"89",9997593
"90",0
"91",10005579
"92",10003666
"93",0
"94",9999816
"95",10002498
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",9998711
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",10003570
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",9997159
"127",0
"128",0
"129",0
"130",10000002
"131",0
"132",0
"133",10004083
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",9999003
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",10002201
"150",0
"151",0
"152",0
"153",10005066
"154",10004215
"155",10002715
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",10000883
"171",0
"172",0
"173",10001076
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
