"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",10002383
"7",0
"8",0
"9",9998611
"10",10003665
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",10000407
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",9999806
"28",0
"29",10000762
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",10001855
"46",9998413
"47",10000163
"48",0
"49",0
"50",0
"51",0
"52",9997270
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",10004100
"70",0
"71",10005508
"72",0
"73",0
"74",0
"75",0
"76",10001004
"77",0
"78",9998134
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",9998364
"86",0
"87",10000072
"88",0
"89",0
"90",0
"91",0
"92",0
"93",9999245
"94",0
"95",0
"96",9998227
"97",0
"98",0
"99",0
"100",0
"101",0
"102",9997826
"103",0
"104",0
"105",0
"106",0
"107",10002341
"108",0
"109",0
"110",0
"111",9998891
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",10001051
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",10000230
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",10000224
"159",10001630
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",10000221
"173",0
"174",0
"175",10002928
"176",0
"177",0
"178",0
"179",0
"180",0
