"","ndosi"
"1",9999529
"2",0
"3",0
"4",0
"5",10005497
"6",0
"7",10003756
"8",0
"9",0
"10",0
"11",9994086
"12",0
"13",0
"14",0
"15",10002616
"16",9999938
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",10003715
"28",0
"29",0
"30",10000194
"31",0
"32",0
"33",0
"34",0
"35",0
"36",9997766
"37",0
"38",9993977
"39",0
"40",10002925
"41",0
"42",0
"43",9996238
"44",0
"45",0
"46",0
"47",10001060
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",10006537
"72",10004275
"73",0
"74",0
"75",0
"76",0
"77",10000623
"78",9997159
"79",9999605
"80",0
"81",0
"82",0
"83",0
"84",0
"85",9995127
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",9999033
"97",0
"98",0
"99",0
"100",0
"101",9998225
"102",0
"103",0
"104",0
"105",0
"106",0
"107",10000996
"108",0
"109",0
"110",0
"111",0
"112",9995109
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",10006478
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",9996464
"132",0
"133",0
"134",0
"135",0
"136",0
"137",10001881
"138",0
"139",10003303
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",9998586
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",9998658
"162",0
"163",9998172
"164",0
"165",0
"166",0
"167",10001968
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",9997890
"180",0
