"","ndosi"
"1",10002378
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",9998481
"9",0
"10",9994436
"11",0
"12",0
"13",10001397
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",9999284
"22",0
"23",0
"24",0
"25",0
"26",9997637
"27",9996107
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",10002134
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",10003153
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",10002212
"54",10003555
"55",9999309
"56",0
"57",9996334
"58",0
"59",0
"60",0
"61",0
"62",10001178
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",9998428
"72",0
"73",9997963
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",10008346
"93",10000837
"94",9993629
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",9999180
"114",0
"115",10000919
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",10000115
"130",10002749
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",10000912
"154",0
"155",0
"156",0
"157",0
"158",10002172
"159",0
"160",0
"161",10000252
"162",0
"163",0
"164",0
"165",0
"166",10003188
"167",0
"168",0
"169",10003550
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
