"","ndosi"
"1",0
"2",9995373
"3",0
"4",0
"5",0
"6",9996078
"7",10003031
"8",0
"9",0
"10",10001616
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",9997221
"35",0
"36",10001591
"37",0
"38",0
"39",9994290
"40",0
"41",0
"42",0
"43",0
"44",10005404
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",9999241
"56",0
"57",0
"58",0
"59",9992341
"60",10003162
"61",10001431
"62",0
"63",0
"64",0
"65",10001834
"66",0
"67",0
"68",0
"69",9999963
"70",0
"71",0
"72",10004052
"73",9995383
"74",0
"75",9996776
"76",0
"77",0
"78",0
"79",0
"80",0
"81",9998202
"82",0
"83",0
"84",0
"85",0
"86",10001807
"87",0
"88",9995848
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",10002997
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",9997349
"112",10000009
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",9997233
"120",0
"121",9994115
"122",0
"123",10003640
"124",0
"125",0
"126",10001531
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",9995758
"134",0
"135",0
"136",0
"137",0
"138",10001876
"139",0
"140",0
"141",0
"142",9999988
"143",0
"144",0
"145",0
"146",0
"147",0
"148",9995830
"149",0
"150",0
"151",10003640
"152",0
"153",0
"154",0
"155",0
"156",9999868
"157",9998845
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",9998147
"167",0
"168",10000498
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",10001723
"176",0
"177",0
"178",0
"179",0
"180",0
