"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",10003328
"9",0
"10",0
"11",0
"12",9998536
"13",0
"14",10000795
"15",0
"16",0
"17",10000710
"18",0
"19",9999454
"20",0
"21",0
"22",0
"23",0
"24",9997928
"25",0
"26",0
"27",0
"28",0
"29",0
"30",10006306
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",9998544
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",10000739
"65",0
"66",9993500
"67",0
"68",0
"69",9999021
"70",0
"71",0
"72",0
"73",0
"74",10002997
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",10003069
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",10002718
"106",0
"107",10004665
"108",0
"109",10002763
"110",0
"111",0
"112",0
"113",10004976
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",10000492
"126",9993936
"127",0
"128",9995371
"129",0
"130",9997502
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",10002220
"140",0
"141",0
"142",0
"143",0
"144",0
"145",9998966
"146",9999611
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",9998234
"154",10002464
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",10002569
"168",0
"169",0
"170",0
"171",9998935
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
