"","ndosi"
"1",0
"2",9998674
"3",0
"4",0
"5",10004908
"6",0
"7",0
"8",10003472
"9",0
"10",0
"11",0
"12",0
"13",10003578
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",10001204
"24",0
"25",0
"26",0
"27",10004508
"28",9995871
"29",0
"30",9996673
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",10002510
"41",10002729
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",9996494
"50",10003756
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",9994988
"63",0
"64",0
"65",0
"66",9997348
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",9999382
"77",0
"78",10000442
"79",0
"80",9999008
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",10000146
"90",9995440
"91",9995411
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",9996482
"106",0
"107",0
"108",0
"109",10001678
"110",9995136
"111",0
"112",0
"113",10000116
"114",0
"115",0
"116",0
"117",0
"118",10002195
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",10005478
"133",0
"134",0
"135",0
"136",0
"137",9996825
"138",0
"139",0
"140",10003062
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",10000854
"154",0
"155",9999038
"156",10004526
"157",9996267
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",9995544
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",9996343
"178",0
"179",0
"180",0
