"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",9998414
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",9998323
"17",10002732
"18",0
"19",0
"20",10002539
"21",0
"22",0
"23",0
"24",0
"25",9996115
"26",0
"27",0
"28",0
"29",0
"30",10005095
"31",0
"32",0
"33",0
"34",0
"35",0
"36",9994814
"37",0
"38",0
"39",0
"40",10000014
"41",10002069
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",10004464
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",9997141
"65",0
"66",0
"67",0
"68",0
"69",0
"70",10000521
"71",9998308
"72",0
"73",9996960
"74",0
"75",0
"76",0
"77",0
"78",9999637
"79",0
"80",0
"81",0
"82",0
"83",10000268
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",10003534
"92",0
"93",0
"94",0
"95",9994475
"96",0
"97",0
"98",0
"99",0
"100",10003358
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",10003263
"110",0
"111",0
"112",10001590
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",9998569
"132",0
"133",0
"134",0
"135",0
"136",0
"137",10001398
"138",10001266
"139",0
"140",0
"141",0
"142",10001466
"143",0
"144",0
"145",0
"146",9999057
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",10002871
"162",10006651
"163",0
"164",0
"165",0
"166",9999990
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
