"","ndosi"
"1",0
"2",0
"3",10005018
"4",9996161
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",10004221
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",9999502
"21",10000340
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",10001027
"35",0
"36",10000389
"37",0
"38",0
"39",0
"40",9999739
"41",10005488
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",9999170
"65",0
"66",0
"67",0
"68",0
"69",9997303
"70",9997116
"71",9999191
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",9990650
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",10000017
"89",0
"90",0
"91",10000131
"92",0
"93",0
"94",0
"95",9999394
"96",0
"97",0
"98",0
"99",10003318
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",9999849
"108",9994741
"109",0
"110",9998097
"111",0
"112",0
"113",0
"114",10001034
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",9994968
"129",0
"130",0
"131",10000755
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",9996170
"146",0
"147",0
"148",9997213
"149",0
"150",0
"151",0
"152",0
"153",10001641
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",9997583
"168",0
"169",0
"170",0
"171",10003667
"172",0
"173",0
"174",0
"175",0
"176",10000193
"177",0
"178",0
"179",10003289
"180",0
