"","ndosi"
"1",0
"2",10000767
"3",10001823
"4",10002358
"5",0
"6",0
"7",9999516
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",9996880
"17",0
"18",0
"19",0
"20",0
"21",10006448
"22",0
"23",0
"24",0
"25",0
"26",10000535
"27",0
"28",0
"29",0
"30",10001320
"31",0
"32",0
"33",0
"34",0
"35",10001320
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",9997970
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",10000189
"59",0
"60",0
"61",10003453
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",9996686
"83",9999004
"84",0
"85",10001832
"86",0
"87",0
"88",0
"89",10003432
"90",0
"91",0
"92",0
"93",9996339
"94",0
"95",0
"96",9997096
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",10001525
"112",0
"113",0
"114",9997668
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",10003987
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",10003138
"139",9993037
"140",0
"141",0
"142",9998235
"143",9999373
"144",10001025
"145",0
"146",0
"147",9997358
"148",10003067
"149",0
"150",0
"151",0
"152",0
"153",9998562
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",9994943
"175",0
"176",0
"177",0
"178",9998047
"179",0
"180",0
