"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",10000096
"8",0
"9",0
"10",0
"11",0
"12",9997543
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",10004412
"20",0
"21",10001214
"22",10000383
"23",10001179
"24",9998788
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",10003446
"34",0
"35",0
"36",0
"37",0
"38",10002207
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",9999645
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",9997977
"82",0
"83",10001434
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",9996606
"91",0
"92",10001852
"93",10001978
"94",10001822
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",10002548
"103",0
"104",10000770
"105",10003370
"106",10005864
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",9997801
"120",0
"121",10002552
"122",9996991
"123",9997962
"124",0
"125",10005898
"126",0
"127",10003794
"128",0
"129",10009372
"130",0
"131",0
"132",0
"133",9998101
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",9999249
"143",0
"144",0
"145",0
"146",0
"147",9998743
"148",10002502
"149",0
"150",0
"151",0
"152",0
"153",9999432
"154",0
"155",10002266
"156",0
"157",9999824
"158",0
"159",0
"160",0
"161",9997157
"162",0
"163",0
"164",0
"165",10002433
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",10000352
"178",0
"179",0
"180",0
