"","ndosi"
"1",0
"2",10006743
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",9998589
"12",0
"13",10000053
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",9996276
"22",0
"23",0
"24",0
"25",10001934
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",9999891
"37",9999131
"38",0
"39",0
"40",0
"41",10003007
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",10000466
"50",0
"51",0
"52",10001495
"53",0
"54",9999795
"55",0
"56",0
"57",0
"58",0
"59",0
"60",9992611
"61",10003904
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",9996543
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",9997154
"77",0
"78",9995035
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",10005775
"90",0
"91",0
"92",0
"93",9998577
"94",0
"95",0
"96",0
"97",0
"98",10001919
"99",0
"100",0
"101",9998596
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",9997472
"111",0
"112",10000678
"113",10002881
"114",10000857
"115",0
"116",0
"117",0
"118",0
"119",10000279
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",9998758
"127",0
"128",0
"129",0
"130",0
"131",10001696
"132",10000557
"133",0
"134",0
"135",0
"136",10002726
"137",0
"138",0
"139",0
"140",10001907
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",9994157
"154",0
"155",0
"156",0
"157",10000182
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",10001695
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
