"","ndosi"
"1",9997942
"2",0
"3",0
"4",0
"5",10005818
"6",0
"7",9998476
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",9996952
"17",9997931
"18",0
"19",0
"20",9999863
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",9998896
"47",9994671
"48",9991389
"49",0
"50",0
"51",0
"52",0
"53",9998253
"54",0
"55",0
"56",9998839
"57",0
"58",0
"59",0
"60",9999326
"61",0
"62",0
"63",10001644
"64",0
"65",0
"66",0
"67",9996731
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",10001227
"76",0
"77",0
"78",0
"79",9998790
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",9995433
"89",10000031
"90",0
"91",0
"92",0
"93",10004224
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",9998952
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",10000711
"129",0
"130",0
"131",10000414
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",10001835
"141",0
"142",10005617
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",10003566
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",9999501
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",9997380
"171",0
"172",0
"173",9999754
"174",0
"175",0
"176",0
"177",9998549
"178",0
"179",0
"180",0
