"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",9992998
"6",0
"7",0
"8",0
"9",0
"10",0
"11",10002098
"12",9997280
"13",9995675
"14",10003623
"15",0
"16",0
"17",0
"18",10000652
"19",0
"20",10004188
"21",0
"22",9997655
"23",0
"24",0
"25",10001165
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",9996798
"40",0
"41",10001967
"42",0
"43",0
"44",0
"45",9999695
"46",9999161
"47",0
"48",10001093
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",10001236
"56",0
"57",10004790
"58",10001126
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",9998262
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",9996808
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",9997661
"98",0
"99",0
"100",0
"101",9998671
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",10001899
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",9998234
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",9999934
"132",0
"133",0
"134",0
"135",0
"136",10003033
"137",0
"138",0
"139",0
"140",9997653
"141",0
"142",0
"143",10001183
"144",0
"145",0
"146",0
"147",9993684
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",9996695
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",10001192
"173",0
"174",0
"175",0
"176",9998660
"177",0
"178",0
"179",0
"180",0
