"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",9997687
"9",0
"10",0
"11",0
"12",10000080
"13",10005437
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",10005555
"22",0
"23",0
"24",9995875
"25",0
"26",9997904
"27",0
"28",0
"29",0
"30",0
"31",10001751
"32",0
"33",0
"34",0
"35",0
"36",10001608
"37",10002237
"38",9998009
"39",0
"40",0
"41",9993266
"42",0
"43",9996199
"44",0
"45",0
"46",10000088
"47",0
"48",0
"49",0
"50",0
"51",10001420
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",9998813
"68",10000841
"69",0
"70",0
"71",10004069
"72",10003698
"73",0
"74",0
"75",0
"76",0
"77",10000421
"78",0
"79",0
"80",0
"81",10001006
"82",0
"83",0
"84",10006027
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",9999661
"92",0
"93",0
"94",10003198
"95",0
"96",0
"97",0
"98",9994322
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",10001476
"107",0
"108",9997582
"109",0
"110",0
"111",0
"112",9999047
"113",0
"114",0
"115",0
"116",10004478
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",9996245
"127",0
"128",0
"129",9999810
"130",0
"131",9998950
"132",0
"133",0
"134",9991409
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",10002097
"143",0
"144",0
"145",0
"146",0
"147",10002608
"148",10003635
"149",0
"150",9998671
"151",0
"152",0
"153",10000253
"154",0
"155",0
"156",0
"157",0
"158",0
"159",10002516
"160",0
"161",0
"162",0
"163",0
"164",0
"165",10000027
"166",0
"167",10000466
"168",0
"169",0
"170",0
"171",0
"172",10002458
"173",0
"174",0
"175",0
"176",0
"177",10000181
"178",0
"179",0
"180",0
