"","ndosi"
"1",0
"2",10000303
"3",0
"4",0
"5",9998543
"6",0
"7",0
"8",0
"9",10002082
"10",0
"11",10000566
"12",9997748
"13",0
"14",10002150
"15",0
"16",0
"17",0
"18",0
"19",10003225
"20",9999804
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",9999261
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",9998306
"41",0
"42",0
"43",0
"44",0
"45",9996108
"46",0
"47",0
"48",9995672
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",9997976
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",9995520
"63",0
"64",10002690
"65",0
"66",0
"67",9999497
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",10000766
"76",0
"77",0
"78",0
"79",10003108
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",9995322
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",10000065
"115",0
"116",0
"117",0
"118",0
"119",0
"120",10006855
"121",9994825
"122",0
"123",9998156
"124",9998886
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",9999276
"133",0
"134",0
"135",0
"136",10005722
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",9999521
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",9994875
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",9996241
"177",0
"178",0
"179",0
"180",0
