"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",9997498
"11",0
"12",9999157
"13",0
"14",0
"15",0
"16",10001658
"17",9998961
"18",0
"19",0
"20",0
"21",0
"22",10001916
"23",0
"24",0
"25",0
"26",0
"27",0
"28",9998587
"29",10001419
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",9993653
"49",0
"50",0
"51",0
"52",0
"53",10002452
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",10001927
"83",0
"84",9994566
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",10002080
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",9999031
"103",0
"104",0
"105",0
"106",0
"107",0
"108",9996855
"109",0
"110",0
"111",9997551
"112",0
"113",0
"114",0
"115",0
"116",9999647
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",10002121
"127",9995082
"128",0
"129",0
"130",0
"131",0
"132",9995644
"133",0
"134",0
"135",0
"136",0
"137",0
"138",9998971
"139",0
"140",10001506
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",10000454
"153",0
"154",10000526
"155",0
"156",9995896
"157",0
"158",0
"159",0
"160",0
"161",10001967
"162",10003403
"163",0
"164",9996310
"165",0
"166",0
"167",10002923
"168",0
"169",0
"170",0
"171",0
"172",0
"173",10003064
"174",0
"175",0
"176",0
"177",0
"178",0
"179",9991611
"180",0
