"","ndosi"
"1",0
"2",0
"3",0
"4",9998399
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",9994031
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",10004692
"23",0
"24",10001578
"25",10000579
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",10004812
"37",9996678
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",9999226
"54",0
"55",0
"56",0
"57",0
"58",0
"59",9998141
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",9994532
"70",0
"71",0
"72",10000141
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",9999315
"84",0
"85",9996999
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",10002260
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",9999950
"105",9997017
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",9995346
"113",0
"114",0
"115",0
"116",0
"117",9999557
"118",9995621
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",9994085
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",9999320
"139",9998145
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",9994706
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",9997419
"180",0
