"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",9998668
"16",0
"17",0
"18",0
"19",0
"20",10004774
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",10006678
"28",0
"29",10001411
"30",0
"31",0
"32",0
"33",0
"34",0
"35",10003939
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",10001712
"43",0
"44",0
"45",0
"46",10004067
"47",0
"48",0
"49",0
"50",0
"51",10001265
"52",0
"53",0
"54",0
"55",10004282
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",10001506
"64",0
"65",0
"66",0
"67",0
"68",10003110
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",9998002
"76",10002908
"77",9998818
"78",0
"79",0
"80",0
"81",0
"82",0
"83",10001081
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",10005451
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",10002865
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",10003601
"115",10005531
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",10004836
"123",0
"124",0
"125",0
"126",0
"127",0
"128",10003158
"129",0
"130",9996340
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",9998948
"140",9999664
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",9994766
"160",0
"161",0
"162",9994616
"163",0
"164",0
"165",0
"166",0
"167",9996627
"168",0
"169",0
"170",0
"171",9995835
"172",9999515
"173",0
"174",0
"175",0
"176",0
"177",0
"178",10002626
"179",0
"180",0
