"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",10004179
"16",9999311
"17",0
"18",0
"19",10003513
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",9999089
"29",0
"30",0
"31",0
"32",10000352
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",9999208
"42",0
"43",0
"44",0
"45",9990555
"46",0
"47",0
"48",0
"49",0
"50",9998574
"51",0
"52",0
"53",0
"54",0
"55",0
"56",10000170
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",10004750
"75",0
"76",9995471
"77",0
"78",0
"79",10004342
"80",0
"81",0
"82",0
"83",0
"84",9996648
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",9997697
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",9999570
"110",0
"111",0
"112",0
"113",9999850
"114",10003162
"115",9996759
"116",10000450
"117",0
"118",9995851
"119",9996292
"120",0
"121",0
"122",0
"123",9992913
"124",0
"125",0
"126",0
"127",0
"128",9994759
"129",0
"130",10001519
"131",9997366
"132",9998777
"133",10000713
"134",0
"135",0
"136",0
"137",10001681
"138",10001369
"139",0
"140",10003250
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",9997927
"152",0
"153",0
"154",0
"155",0
"156",0
"157",9994453
"158",0
"159",10000253
"160",0
"161",0
"162",0
"163",0
"164",0
"165",10001919
"166",0
"167",0
"168",0
"169",10003874
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",9997033
"178",0
"179",0
"180",0
