"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",9992758
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",9999368
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",10000472
"29",0
"30",9999080
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",9996399
"50",0
"51",0
"52",0
"53",0
"54",9998372
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",10001361
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",10005385
"77",0
"78",0
"79",9997871
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",10002312
"87",0
"88",0
"89",0
"90",0
"91",9996232
"92",0
"93",0
"94",0
"95",9994240
"96",0
"97",0
"98",0
"99",9995316
"100",0
"101",0
"102",0
"103",9997619
"104",0
"105",0
"106",9998296
"107",9998044
"108",0
"109",0
"110",9996093
"111",0
"112",0
"113",0
"114",0
"115",10008247
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",9997885
"123",0
"124",0
"125",0
"126",0
"127",0
"128",9997601
"129",0
"130",0
"131",0
"132",10002022
"133",9999716
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",10001137
"141",0
"142",0
"143",0
"144",10000839
"145",10000170
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",10004067
"154",0
"155",0
"156",0
"157",0
"158",10001034
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",10000228
"169",0
"170",0
"171",0
"172",10000280
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
