"","ndosi"
"1",0
"2",9994967
"3",10001202
"4",9999195
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",9999515
"15",10002341
"16",0
"17",0
"18",0
"19",0
"20",10003691
"21",0
"22",10000540
"23",0
"24",0
"25",9997537
"26",10000002
"27",0
"28",9999668
"29",0
"30",9997531
"31",0
"32",0
"33",0
"34",0
"35",0
"36",10004965
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",9996199
"46",0
"47",10000172
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",10003166
"58",0
"59",10006375
"60",0
"61",0
"62",0
"63",0
"64",0
"65",9999118
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",9994018
"77",0
"78",0
"79",9998695
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",10000034
"87",0
"88",0
"89",10000398
"90",0
"91",10006715
"92",0
"93",0
"94",9992545
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",9997414
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",9998138
"124",0
"125",10005641
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",10004194
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",9997270
"162",0
"163",10004850
"164",0
"165",0
"166",0
"167",0
"168",0
"169",10006718
"170",0
"171",9991168
"172",9993920
"173",0
"174",0
"175",0
"176",0
"177",9998152
"178",0
"179",10007628
"180",0
