"","ndosi"
"1",9998800
"2",0
"3",0
"4",0
"5",10000631
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",9997637
"13",9994978
"14",9998718
"15",0
"16",0
"17",0
"18",0
"19",10001142
"20",0
"21",0
"22",0
"23",0
"24",0
"25",9997722
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",10001551
"36",0
"37",0
"38",0
"39",0
"40",9992776
"41",0
"42",0
"43",0
"44",0
"45",0
"46",9999914
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",9996980
"63",0
"64",0
"65",10003974
"66",0
"67",0
"68",0
"69",0
"70",10000527
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",10001283
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",9999177
"104",0
"105",0
"106",0
"107",10003371
"108",0
"109",10000180
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",9997582
"120",0
"121",10005059
"122",9995412
"123",0
"124",0
"125",10001470
"126",0
"127",0
"128",0
"129",10003583
"130",0
"131",0
"132",0
"133",0
"134",0
"135",9998527
"136",0
"137",10006211
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",9999142
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",10005077
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",9999055
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",9999206
