"","ndosi"
"1",10001693
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",10002864
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",10001800
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",10000734
"41",0
"42",0
"43",0
"44",10000270
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",9997743
"66",0
"67",0
"68",0
"69",10003190
"70",0
"71",10000458
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",10003168
"79",10003896
"80",0
"81",10003073
"82",0
"83",10004102
"84",0
"85",0
"86",0
"87",0
"88",0
"89",10003714
"90",0
"91",0
"92",0
"93",0
"94",10003212
"95",0
"96",0
"97",9997895
"98",0
"99",0
"100",0
"101",9998795
"102",9999249
"103",0
"104",10001407
"105",0
"106",10002424
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",9995623
"115",0
"116",0
"117",10001087
"118",10000517
"119",0
"120",0
"121",9997269
"122",0
"123",10004897
"124",0
"125",0
"126",0
"127",0
"128",9992375
"129",0
"130",9998175
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",9998065
"141",0
"142",0
"143",10000105
"144",0
"145",10005099
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",9995137
"158",0
"159",10003029
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",9999296
"168",0
"169",0
"170",0
"171",0
"172",0
"173",9996782
"174",0
"175",10003138
"176",10002535
"177",0
"178",0
"179",0
"180",0
