"","ndosi"
"1",0
"2",10001532
"3",0
"4",9996683
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",9994599
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",9997333
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",9997079
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",9997350
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",9997947
"61",0
"62",0
"63",0
"64",0
"65",0
"66",9999931
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",10001292
"78",10000547
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",10003511
"93",0
"94",0
"95",0
"96",9996751
"97",0
"98",0
"99",0
"100",0
"101",9999582
"102",9999383
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",10003461
"114",0
"115",0
"116",0
"117",0
"118",0
"119",9995793
"120",0
"121",0
"122",10001604
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",9998023
"132",0
"133",9997491
"134",0
"135",9999545
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",10000572
"143",0
"144",10001360
"145",0
"146",0
"147",0
"148",0
"149",10002897
"150",0
"151",0
"152",0
"153",0
"154",0
"155",9999867
"156",10004457
"157",0
"158",0
"159",10003827
"160",10002463
"161",0
"162",0
"163",10000083
"164",0
"165",9999982
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
