"","ndosi"
"1",10004021
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",10000569
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",10000749
"16",0
"17",9995804
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",9995880
"30",9999460
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",9997338
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",9995469
"54",0
"55",0
"56",0
"57",9999292
"58",0
"59",0
"60",0
"61",0
"62",0
"63",10000991
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",9995740
"73",0
"74",0
"75",9998535
"76",0
"77",0
"78",10000837
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",10001034
"91",0
"92",10004592
"93",0
"94",0
"95",0
"96",0
"97",10002261
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",9997135
"106",0
"107",0
"108",9996260
"109",0
"110",0
"111",10001963
"112",0
"113",0
"114",0
"115",10004283
"116",0
"117",9997234
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",10001518
"136",0
"137",0
"138",9998074
"139",0
"140",0
"141",0
"142",0
"143",0
"144",9999019
"145",0
"146",0
"147",0
"148",0
"149",10002239
"150",0
"151",9990747
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",10002065
"166",0
"167",0
"168",0
"169",0
"170",9995487
"171",0
"172",9999369
"173",0
"174",0
"175",0
"176",0
"177",10005570
"178",0
"179",0
"180",0
