"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",9999691
"8",0
"9",0
"10",0
"11",0
"12",0
"13",10002194
"14",0
"15",0
"16",0
"17",0
"18",0
"19",10000481
"20",0
"21",9994312
"22",0
"23",9999463
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",9991118
"38",9998873
"39",0
"40",9997908
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",10003029
"52",0
"53",9997130
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",10001254
"64",0
"65",0
"66",0
"67",0
"68",9998466
"69",10002641
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",9997163
"79",9991353
"80",0
"81",0
"82",0
"83",0
"84",0
"85",9999957
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",9999907
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",9995703
"104",0
"105",0
"106",0
"107",9999102
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",10001682
"125",0
"126",0
"127",0
"128",9997312
"129",0
"130",0
"131",0
"132",0
"133",10004654
"134",0
"135",0
"136",0
"137",0
"138",0
"139",9994618
"140",0
"141",0
"142",0
"143",0
"144",0
"145",10001023
"146",0
"147",0
"148",0
"149",9995055
"150",10003111
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",10000775
"158",0
"159",0
"160",0
"161",0
"162",9996886
"163",9999431
"164",0
"165",0
"166",0
"167",10006612
"168",0
"169",0
"170",10007685
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
