"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",10004653
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",9996835
"29",0
"30",0
"31",10001939
"32",0
"33",0
"34",0
"35",10001971
"36",0
"37",0
"38",10002911
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",10001296
"52",0
"53",0
"54",0
"55",9996765
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",10002251
"63",9994380
"64",0
"65",0
"66",10001318
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",9999300
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",9997674
"86",10001223
"87",0
"88",0
"89",0
"90",0
"91",0
"92",10002941
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",10004105
"101",0
"102",10001148
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",9999505
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",10001582
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",9995897
"142",0
"143",0
"144",0
"145",10000889
"146",9997085
"147",0
"148",0
"149",0
"150",0
"151",0
"152",10000909
"153",0
"154",0
"155",10000848
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",9997596
"163",0
"164",9996433
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",10000545
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
