"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",9998720
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",9998765
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",10001264
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",9998271
"49",0
"50",0
"51",9998197
"52",9998880
"53",9996329
"54",0
"55",0
"56",0
"57",10006818
"58",10006562
"59",0
"60",0
"61",9994735
"62",0
"63",0
"64",0
"65",9998875
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",10000529
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",9999659
"102",0
"103",0
"104",0
"105",0
"106",9998054
"107",0
"108",9999666
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",10002403
"122",0
"123",0
"124",0
"125",0
"126",0
"127",10002624
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",9998012
"135",0
"136",10000064
"137",0
"138",0
"139",0
"140",10003441
"141",0
"142",0
"143",10000980
"144",0
"145",0
"146",0
"147",0
"148",9998591
"149",0
"150",0
"151",0
"152",10002240
"153",10000483
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",9999591
"161",0
"162",9997842
"163",0
"164",0
"165",0
"166",9999297
"167",0
"168",9999216
"169",0
"170",0
"171",0
"172",10005379
"173",0
"174",0
"175",0
"176",9994262
"177",0
"178",0
"179",0
"180",0
