"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",10001312
"8",0
"9",0
"10",0
"11",0
"12",10009484
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",10002579
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",10003360
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",9995838
"57",9994730
"58",0
"59",0
"60",10001911
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",10003507
"71",0
"72",0
"73",0
"74",9995170
"75",10000032
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",10006198
"87",9999778
"88",0
"89",0
"90",0
"91",9999838
"92",0
"93",9997054
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",10002153
"108",10002051
"109",0
"110",0
"111",0
"112",0
"113",9995664
"114",0
"115",0
"116",0
"117",9997478
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",9992515
"127",0
"128",0
"129",0
"130",0
"131",9998601
"132",0
"133",0
"134",0
"135",0
"136",0
"137",9998829
"138",9996642
"139",0
"140",0
"141",0
"142",0
"143",10003301
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",10006025
"152",0
"153",0
"154",0
"155",0
"156",9997722
"157",0
"158",0
"159",0
"160",9997149
"161",0
"162",0
"163",0
"164",9999652
"165",0
"166",0
"167",0
"168",0
"169",9997570
"170",0
"171",9998770
"172",0
"173",9999827
"174",0
"175",9998586
"176",10005667
"177",0
"178",10005407
"179",0
"180",0
