"","ndosi"
"1",0
"2",0
"3",0
"4",10004513
"5",9998902
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",10002711
"15",10001132
"16",0
"17",9998392
"18",0
"19",0
"20",0
"21",0
"22",0
"23",10000741
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",9998329
"36",0
"37",0
"38",9995317
"39",0
"40",0
"41",9999114
"42",0
"43",10003070
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",9997454
"63",0
"64",0
"65",10001946
"66",0
"67",0
"68",10005633
"69",0
"70",9997877
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",9997790
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",10001734
"91",0
"92",0
"93",0
"94",9991786
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",9996089
"109",0
"110",0
"111",9996533
"112",0
"113",0
"114",0
"115",9999851
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",10004505
"125",0
"126",0
"127",10001855
"128",0
"129",0
"130",0
"131",9994739
"132",0
"133",0
"134",9998783
"135",0
"136",0
"137",0
"138",0
"139",9997558
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",9999223
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",10005048
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",10001245
"178",10001643
"179",0
"180",0
