"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",9996883
"13",9995337
"14",0
"15",0
"16",9999467
"17",0
"18",0
"19",0
"20",0
"21",10003529
"22",10003530
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",9996134
"31",0
"32",10003947
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",10002461
"42",0
"43",0
"44",0
"45",10000579
"46",0
"47",0
"48",9999009
"49",10001673
"50",0
"51",0
"52",0
"53",0
"54",0
"55",9995355
"56",0
"57",10002922
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",9994678
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",10004306
"76",0
"77",9993019
"78",0
"79",0
"80",0
"81",0
"82",10003067
"83",0
"84",0
"85",10000035
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",9999731
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",10004347
"132",0
"133",0
"134",0
"135",0
"136",0
"137",10003789
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",9999697
"145",9997192
"146",0
"147",0
"148",0
"149",0
"150",0
"151",9997555
"152",9998666
"153",0
"154",0
"155",0
"156",9998041
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",9997683
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",9998929
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
