"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",9997792
"10",0
"11",0
"12",0
"13",0
"14",9994629
"15",0
"16",0
"17",0
"18",0
"19",0
"20",9999741
"21",0
"22",0
"23",10001770
"24",0
"25",10000073
"26",0
"27",0
"28",10004077
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",9994014
"40",0
"41",0
"42",0
"43",0
"44",0
"45",10001384
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",10001107
"59",0
"60",0
"61",10000106
"62",0
"63",0
"64",10000028
"65",0
"66",0
"67",0
"68",9998565
"69",0
"70",0
"71",0
"72",0
"73",9999957
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",10001901
"88",9995037
"89",0
"90",0
"91",0
"92",10003064
"93",0
"94",0
"95",9992014
"96",0
"97",0
"98",10000789
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",9996339
"108",0
"109",0
"110",0
"111",0
"112",10003341
"113",0
"114",10000273
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",9996505
"125",10002159
"126",0
"127",0
"128",0
"129",0
"130",0
"131",10001821
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",9998024
"139",10000492
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",9998014
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",9994837
"170",9994978
"171",9999124
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",9997983
"179",0
"180",0
