"","ndosi"
"1",10000067
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",9997265
"10",9999493
"11",0
"12",0
"13",0
"14",0
"15",0
"16",9999994
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",10000970
"25",0
"26",9998924
"27",0
"28",10003771
"29",0
"30",0
"31",0
"32",10001875
"33",10004959
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",10001109
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",10000754
"48",0
"49",10002573
"50",0
"51",0
"52",0
"53",0
"54",10004093
"55",0
"56",0
"57",0
"58",0
"59",0
"60",10004251
"61",0
"62",0
"63",9998420
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",9994088
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",9994978
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",9991790
"110",0
"111",0
"112",0
"113",0
"114",0
"115",9998995
"116",0
"117",0
"118",0
"119",0
"120",9998263
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",9998874
"130",0
"131",0
"132",0
"133",10001232
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",10003827
"142",0
"143",0
"144",0
"145",9996834
"146",0
"147",9997594
"148",0
"149",0
"150",0
"151",0
"152",0
"153",10001565
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",9997236
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
