"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",10000142
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",9997657
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",10000242
"20",10008256
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",9998676
"28",0
"29",10000917
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",9997839
"42",0
"43",0
"44",0
"45",9998471
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",10003493
"55",0
"56",0
"57",0
"58",10002047
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",9993164
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",9998854
"76",0
"77",0
"78",0
"79",0
"80",0
"81",10002057
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",10000724
"93",0
"94",0
"95",0
"96",0
"97",0
"98",10004568
"99",9997496
"100",0
"101",0
"102",0
"103",9999657
"104",0
"105",0
"106",9997742
"107",0
"108",0
"109",10000112
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",10003815
"128",0
"129",9998636
"130",9994345
"131",0
"132",0
"133",9999670
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",9999834
"142",10002269
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",10006687
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",9997125
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",9998826
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",10001154
"176",9997909
"177",0
"178",0
"179",0
"180",0
