"","ndosi"
"1",0
"2",9999370
"3",0
"4",0
"5",0
"6",0
"7",0
"8",9995310
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",10001495
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",10006515
"24",0
"25",10001654
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",10005131
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",10002405
"46",0
"47",0
"48",0
"49",10000204
"50",0
"51",0
"52",0
"53",0
"54",0
"55",10001162
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",10000597
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",9998067
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",9997086
"85",0
"86",10004708
"87",0
"88",0
"89",0
"90",0
"91",9996318
"92",0
"93",0
"94",0
"95",10003637
"96",10003424
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",10003559
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",10001590
"126",0
"127",0
"128",0
"129",0
"130",0
"131",9996917
"132",0
"133",0
"134",9996684
"135",0
"136",0
"137",0
"138",0
"139",9992488
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",10001043
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",10000719
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",10000502
"172",10001081
"173",0
"174",0
"175",0
"176",0
"177",0
"178",9994461
"179",10002131
"180",0
