"","ndosi"
"1",10000724
"2",0
"3",10001536
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",9993474
"22",0
"23",0
"24",10002011
"25",0
"26",0
"27",10001500
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",9998929
"37",0
"38",0
"39",10002960
"40",0
"41",0
"42",0
"43",0
"44",0
"45",10004127
"46",0
"47",0
"48",10001023
"49",0
"50",0
"51",10005841
"52",0
"53",0
"54",0
"55",0
"56",0
"57",10001876
"58",9997275
"59",0
"60",0
"61",9994607
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",9997245
"75",0
"76",0
"77",10000625
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",9999508
"87",0
"88",9998550
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",10002153
"102",10003904
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",9999628
"110",0
"111",0
"112",0
"113",0
"114",10001167
"115",0
"116",0
"117",0
"118",10000927
"119",0
"120",0
"121",0
"122",0
"123",0
"124",10001275
"125",0
"126",0
"127",0
"128",9997256
"129",10005935
"130",0
"131",9999080
"132",9998454
"133",0
"134",0
"135",0
"136",0
"137",10000547
"138",0
"139",0
"140",0
"141",9996659
"142",0
"143",10003874
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",9998696
"151",0
"152",0
"153",0
"154",0
"155",9998783
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",9996318
"163",0
"164",0
"165",9994530
"166",0
"167",0
"168",0
"169",0
"170",10001771
"171",0
"172",10001328
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",9996093
"180",9996532
