"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",10005662
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",10002360
"28",0
"29",0
"30",0
"31",0
"32",9997223
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",9992481
"43",10002162
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",9999881
"52",0
"53",0
"54",0
"55",0
"56",9998243
"57",0
"58",0
"59",9998449
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",9996611
"85",0
"86",9992086
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",10002522
"100",10000100
"101",0
"102",0
"103",0
"104",9995164
"105",10003382
"106",0
"107",9995234
"108",0
"109",0
"110",9992542
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",9996987
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",10004322
"129",9999237
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",10008861
"147",9996930
"148",0
"149",0
"150",9996540
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",10000143
"158",10000855
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",10005464
"166",10000485
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",9998350
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
