"","ndosi"
"1",10000585
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",10002925
"12",10004055
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",10000578
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",10005222
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",9998930
"41",0
"42",9996151
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",9996658
"52",0
"53",0
"54",0
"55",0
"56",0
"57",10001808
"58",0
"59",0
"60",0
"61",0
"62",0
"63",10006061
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",9998459
"76",0
"77",0
"78",10001299
"79",0
"80",0
"81",0
"82",10006572
"83",0
"84",0
"85",0
"86",0
"87",0
"88",9999672
"89",0
"90",0
"91",0
"92",9999992
"93",0
"94",0
"95",10006181
"96",10006441
"97",0
"98",0
"99",9999086
"100",0
"101",0
"102",0
"103",10000074
"104",10003231
"105",0
"106",10000067
"107",0
"108",10002146
"109",0
"110",0
"111",0
"112",0
"113",10000856
"114",0
"115",0
"116",0
"117",10003276
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",9998008
"127",9997800
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",10003114
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",9999597
"142",0
"143",0
"144",0
"145",9995800
"146",9997351
"147",0
"148",9998335
"149",10005351
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",10000184
"159",0
"160",0
"161",10003125
"162",0
"163",0
"164",0
"165",0
"166",0
"167",9997217
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",10004442
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
