"","ndosi"
"1",0
"2",0
"3",10001172
"4",9998301
"5",0
"6",10004082
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",10003860
"14",0
"15",10001167
"16",0
"17",0
"18",10001892
"19",0
"20",0
"21",0
"22",9996973
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",9998159
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",9993657
"53",0
"54",0
"55",0
"56",0
"57",9990513
"58",0
"59",0
"60",0
"61",0
"62",9994645
"63",0
"64",0
"65",0
"66",0
"67",10002752
"68",0
"69",10008030
"70",0
"71",0
"72",9996925
"73",0
"74",0
"75",0
"76",0
"77",0
"78",10001889
"79",0
"80",0
"81",0
"82",0
"83",10002986
"84",0
"85",0
"86",0
"87",0
"88",9998253
"89",0
"90",0
"91",0
"92",10000913
"93",0
"94",0
"95",0
"96",10001200
"97",0
"98",0
"99",0
"100",0
"101",10003324
"102",0
"103",0
"104",10002054
"105",0
"106",0
"107",10003198
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",9997359
"124",10004986
"125",0
"126",0
"127",0
"128",9994019
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",10001152
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",10002795
"149",0
"150",0
"151",0
"152",10001126
"153",0
"154",10000848
"155",0
"156",9992918
"157",0
"158",9998049
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",9998261
"171",0
"172",10001164
"173",10003095
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
