"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",10000547
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",10000481
"14",10005546
"15",0
"16",0
"17",0
"18",0
"19",0
"20",10002038
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",9993770
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",9999219
"39",0
"40",9999454
"41",0
"42",0
"43",0
"44",10002398
"45",0
"46",0
"47",9999599
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",10000334
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",10001893
"65",0
"66",0
"67",0
"68",9997498
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",10007382
"85",0
"86",0
"87",9994178
"88",0
"89",0
"90",0
"91",0
"92",9999167
"93",0
"94",0
"95",0
"96",9999866
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",9998268
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",9998396
"121",9996582
"122",0
"123",9999427
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",9996842
"134",0
"135",9995470
"136",9991380
"137",10000210
"138",0
"139",0
"140",0
"141",0
"142",0
"143",9999566
"144",0
"145",9998567
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",10001764
"158",0
"159",0
"160",0
"161",9995478
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",9995413
"173",0
"174",0
"175",9998834
"176",0
"177",0
"178",0
"179",0
"180",0
