"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",10002041
"8",0
"9",0
"10",0
"11",10002809
"12",10000002
"13",0
"14",0
"15",0
"16",0
"17",10001223
"18",9995927
"19",9999661
"20",10000246
"21",9993939
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",9999097
"32",10002425
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",9999871
"54",0
"55",0
"56",0
"57",0
"58",9999052
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",10001943
"67",0
"68",0
"69",0
"70",10001694
"71",0
"72",0
"73",0
"74",9996953
"75",9998266
"76",0
"77",0
"78",0
"79",0
"80",10003168
"81",10002587
"82",0
"83",0
"84",0
"85",9995732
"86",0
"87",0
"88",0
"89",0
"90",9998453
"91",9998262
"92",0
"93",0
"94",10002173
"95",9993934
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",9994989
"115",0
"116",0
"117",0
"118",9996203
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",9995640
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",10001333
"153",0
"154",0
"155",10003917
"156",0
"157",0
"158",0
"159",0
"160",9997649
"161",0
"162",0
"163",0
"164",0
"165",0
"166",9999400
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
