"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",9996658
"13",0
"14",0
"15",0
"16",9996756
"17",10003277
"18",0
"19",0
"20",0
"21",0
"22",10001830
"23",0
"24",0
"25",0
"26",0
"27",10001539
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",10000107
"40",0
"41",9995444
"42",0
"43",0
"44",10000082
"45",10000302
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",10003147
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",10001438
"62",10002524
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",10004755
"70",0
"71",0
"72",0
"73",0
"74",10000661
"75",9991957
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",10006736
"94",0
"95",10005639
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",10001307
"105",10001598
"106",10006049
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",10001450
"116",10001131
"117",10000011
"118",0
"119",0
"120",0
"121",0
"122",0
"123",10000460
"124",0
"125",9997518
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",10000059
"151",0
"152",0
"153",0
"154",0
"155",0
"156",9997353
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",10003425
"164",0
"165",9995419
"166",0
"167",0
"168",0
"169",0
"170",9999099
"171",0
"172",0
"173",0
"174",0
"175",0
"176",9999374
"177",0
"178",9997190
"179",0
"180",0
