"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",9997727
"6",0
"7",0
"8",0
"9",10000472
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",9996657
"22",0
"23",0
"24",0
"25",0
"26",10005549
"27",0
"28",10005805
"29",0
"30",0
"31",0
"32",0
"33",0
"34",9999085
"35",10002334
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",10004039
"54",0
"55",9997888
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",9999351
"82",0
"83",0
"84",0
"85",10003195
"86",0
"87",0
"88",0
"89",10001043
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",10004067
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",10004134
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",10000186
"126",0
"127",0
"128",0
"129",9999209
"130",0
"131",0
"132",0
"133",0
"134",0
"135",10001900
"136",0
"137",0
"138",0
"139",10001267
"140",0
"141",10001240
"142",0
"143",0
"144",10001233
"145",0
"146",0
"147",9995177
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",10004676
"162",9997909
"163",0
"164",0
"165",9993897
"166",0
"167",0
"168",0
"169",0
"170",9997035
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
