"","ndosi"
"1",0
"2",0
"3",0
"4",10000165
"5",0
"6",0
"7",10004304
"8",0
"9",10002654
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",10002257
"23",0
"24",0
"25",0
"26",9998043
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",10000751
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",10000756
"42",9996911
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",9996996
"85",0
"86",0
"87",0
"88",0
"89",0
"90",10000402
"91",0
"92",10004349
"93",10001336
"94",0
"95",10000718
"96",0
"97",9999815
"98",10001604
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",9990377
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",9999766
"129",10005027
"130",0
"131",0
"132",0
"133",10000098
"134",9989230
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",9993612
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",10000787
"151",0
"152",9997294
"153",0
"154",0
"155",0
"156",9999533
"157",0
"158",0
"159",0
"160",9997024
"161",0
"162",9991007
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",10004838
"176",10000772
"177",0
"178",0
"179",0
"180",0
