"","ndosi"
"1",0
"2",10000642
"3",9995052
"4",10002273
"5",0
"6",0
"7",0
"8",10000896
"9",0
"10",0
"11",0
"12",9998855
"13",9998467
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",9997449
"24",0
"25",0
"26",0
"27",0
"28",9999299
"29",0
"30",0
"31",0
"32",0
"33",9997902
"34",9999246
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",9999648
"42",10001598
"43",0
"44",0
"45",0
"46",9997829
"47",0
"48",0
"49",0
"50",9996765
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",10002804
"61",0
"62",0
"63",0
"64",9998339
"65",0
"66",9998632
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",10001504
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",9994142
"99",0
"100",0
"101",0
"102",9996395
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",9998807
"110",0
"111",0
"112",9997481
"113",9999694
"114",0
"115",0
"116",0
"117",0
"118",0
"119",9999331
"120",0
"121",9999999
"122",0
"123",0
"124",10005236
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",9999010
"134",0
"135",9999339
"136",0
"137",0
"138",0
"139",0
"140",10001358
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",9999776
"148",0
"149",9997772
"150",10000954
"151",0
"152",10000042
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",10000538
"160",0
"161",0
"162",0
"163",9999835
"164",0
"165",10001851
"166",0
"167",10003014
"168",0
"169",0
"170",10005808
"171",0
"172",0
"173",0
"174",10003049
"175",0
"176",0
"177",10003221
"178",0
"179",0
"180",0
