"","ndosi"
"1",0
"2",9998927
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",10008049
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",9997283
"41",0
"42",9997788
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",10001490
"57",0
"58",0
"59",10002509
"60",0
"61",0
"62",0
"63",10000424
"64",0
"65",0
"66",10003439
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",10006950
"76",0
"77",0
"78",0
"79",0
"80",10002317
"81",0
"82",0
"83",0
"84",9995864
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",10000808
"97",9998115
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",9995896
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",10003498
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",10003108
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",10005635
"139",0
"140",0
"141",10001666
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",9999253
"159",0
"160",0
"161",0
"162",10002283
"163",0
"164",0
"165",10000357
"166",0
"167",9996965
"168",0
"169",0
"170",0
"171",0
"172",9995659
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
