"","ndosi"
"1",9997368
"2",0
"3",0
"4",9999412
"5",10000663
"6",0
"7",0
"8",0
"9",0
"10",0
"11",9993126
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",9998623
"22",0
"23",0
"24",0
"25",9997940
"26",10009788
"27",0
"28",9999197
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",9997000
"37",0
"38",0
"39",10001778
"40",0
"41",0
"42",0
"43",0
"44",10001278
"45",0
"46",10005007
"47",0
"48",0
"49",0
"50",0
"51",9998726
"52",0
"53",0
"54",0
"55",9998687
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",9993713
"66",0
"67",10004706
"68",0
"69",0
"70",9996091
"71",0
"72",0
"73",0
"74",0
"75",9998924
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",10003357
"99",0
"100",9993077
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",9996867
"108",0
"109",10001105
"110",0
"111",0
"112",9999124
"113",0
"114",10000990
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",9991988
"125",0
"126",0
"127",0
"128",0
"129",9997924
"130",0
"131",0
"132",9999154
"133",0
"134",0
"135",0
"136",0
"137",9999261
"138",10005119
"139",0
"140",0
"141",10005626
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",10006790
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",10002834
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
