"","ndosi"
"1",9999945
"2",0
"3",0
"4",0
"5",0
"6",10003786
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",10001723
"16",0
"17",9999185
"18",0
"19",0
"20",0
"21",10001338
"22",0
"23",0
"24",9998610
"25",0
"26",0
"27",0
"28",0
"29",9995996
"30",0
"31",0
"32",10003910
"33",0
"34",9998222
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",10000109
"43",10000960
"44",0
"45",9999632
"46",0
"47",9998133
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",10003007
"76",10000539
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",9996790
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",10000387
"97",0
"98",0
"99",9995969
"100",0
"101",10001213
"102",9995455
"103",10000758
"104",0
"105",0
"106",0
"107",9997472
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",9997516
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",10002844
"138",9997785
"139",9997019
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",9998795
"150",0
"151",0
"152",0
"153",10000597
"154",0
"155",10002428
"156",9996896
"157",10000453
"158",0
"159",0
"160",10000787
"161",0
"162",10001460
"163",0
"164",10001974
"165",0
"166",10001345
"167",0
"168",0
"169",0
"170",0
"171",0
"172",10002387
"173",0
"174",9997900
"175",0
"176",0
"177",0
"178",9998188
"179",0
"180",10002087
