"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",10000984
"6",0
"7",0
"8",10001293
"9",0
"10",0
"11",10002547
"12",9994474
"13",0
"14",0
"15",0
"16",0
"17",10000792
"18",0
"19",0
"20",9997035
"21",9997202
"22",10001909
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",10005969
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",9993457
"50",0
"51",0
"52",0
"53",10005077
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",9992067
"71",0
"72",0
"73",0
"74",10001517
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",9995955
"84",0
"85",10000501
"86",0
"87",0
"88",10000322
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",10001116
"97",10004713
"98",0
"99",0
"100",9999235
"101",0
"102",0
"103",0
"104",0
"105",10006996
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",10001466
"125",0
"126",0
"127",0
"128",0
"129",10002536
"130",0
"131",0
"132",0
"133",10000286
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",10003218
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",9998960
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",10000592
"168",0
"169",0
"170",0
"171",0
"172",9999519
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
